Id,Home Number,Reading,Status,Date,Time,Temperature,Humidity
SEM-002,B-33,38.456,UP,01/12/2024,8:40,17.9,71.8
SEM-001,B-21,9.641001,UP,01/12/2024,8:49,17.9,71.0
SEM-002,B-33,38.484,UP,01/12/2024,8:50,17.9,72.4
SEM-001,B-21,9.646,UP,01/12/2024,8:59,18.0,71.1
SEM-002,B-33,38.51,UP,01/12/2024,9:0,18.0,72.0
SEM-001,B-21,9.652,UP,01/12/2024,9:9,18.1,70.4
SEM-002,B-33,38.551,UP,01/12/2024,9:10,18.1,71.4
SEM-001,B-21,9.658999,UP,01/12/2024,9:19,18.2,70.1
SEM-002,B-33,38.592,UP,01/12/2024,9:20,18.2,71.0
SEM-001,B-21,9.664,UP,01/12/2024,9:29,18.3,69.9
SEM-002,B-33,38.634,UP,01/12/2024,9:30,18.2,71.2
SEM-001,B-21,9.668,UP,01/12/2024,9:39,18.4,69.4
SEM-002,B-33,38.677,UP,01/12/2024,9:40,18.2,71.2
SEM-001,B-21,9.674,UP,01/12/2024,9:49,18.4,68.9
SEM-002,B-33,38.691,UP,01/12/2024,9:50,18.2,70.0
SEM-001,B-21,9.682,UP,01/12/2024,9:59,18.4,69.2
SEM-002,B-33,38.704,UP,01/12/2024,10:0,18.3,71.1
SEM-001,B-21,9.686,UP,01/12/2024,10:9,18.5,68.9
SEM-002,B-33,38.714,UP,01/12/2024,10:10,18.3,71.3
SEM-001,B-21,9.699,UP,01/12/2024,10:19,18.6,69.2
SEM-002,B-33,38.725,UP,01/12/2024,10:20,18.3,71.8
SEM-001,B-21,9.825,UP,01/12/2024,10:29,18.6,69.9
SEM-002,B-33,38.735,UP,01/12/2024,10:30,18.5,71.1
SEM-001,B-21,9.872,UP,01/12/2024,10:39,18.8,69.6
SEM-002,B-33,38.775,UP,01/12/2024,10:40,18.6,70.6
SEM-001,B-21,9.882,UP,01/12/2024,10:49,18.7,70.7
SEM-002,B-33,38.815,UP,01/12/2024,10:50,18.5,71.0
SEM-001,B-21,9.89,UP,01/12/2024,10:59,18.8,70.2
SEM-002,B-33,38.855,UP,01/12/2024,11:0,18.7,70.7
SEM-001,B-21,9.899,UP,01/12/2024,11:9,19.0,69.5
SEM-002,B-33,38.868,UP,01/12/2024,11:10,18.7,70.8
SEM-001,B-21,9.924,UP,01/12/2024,11:19,19.1,70.0
SEM-002,B-33,38.878,UP,01/12/2024,11:20,18.8,71.6
SEM-001,B-21,9.933,UP,01/12/2024,11:29,19.3,68.7
SEM-002,B-33,38.888,UP,01/12/2024,11:30,19.2,67.8
SEM-001,B-21,9.941,UP,01/12/2024,11:39,19.4,68.2
SEM-002,B-33,38.902,UP,01/12/2024,11:40,19.0,68.8
SEM-001,B-21,9.947,UP,01/12/2024,11:49,19.5,68.5
SEM-002,B-33,38.92,UP,01/12/2024,11:50,18.9,69.8
SEM-001,B-21,9.955,UP,01/12/2024,11:59,19.7,68.3
SEM-002,B-33,38.951,UP,01/12/2024,12:0,19.1,70.3
SEM-001,B-21,9.965,UP,01/12/2024,12:9,19.4,69.2
SEM-002,B-33,38.989,UP,01/12/2024,12:10,19.1,69.5
SEM-001,B-21,9.977,UP,01/12/2024,12:19,19.3,68.3
SEM-002,B-33,39.031,UP,01/12/2024,12:20,19.1,68.6
SEM-001,B-21,9.982,UP,01/12/2024,12:29,19.3,68.3
SEM-002,B-33,39.059,UP,01/12/2024,12:30,19.2,69.2
SEM-001,B-21,10.025,UP,01/12/2024,12:39,19.7,66.6
SEM-002,B-33,39.069,UP,01/12/2024,12:40,19.3,67.5
SEM-001,B-21,10.047,UP,01/12/2024,12:49,20.0,64.8
SEM-002,B-33,39.077,UP,01/12/2024,12:50,19.5,66.1
SEM-001,B-21,10.056,UP,01/12/2024,12:59,19.9,65.0
SEM-002,B-33,39.083,UP,01/12/2024,13:0,19.4,67.4
SEM-001,B-21,10.068,UP,01/12/2024,13:9,20.0,64.5
SEM-002,B-33,39.09,UP,01/12/2024,13:10,19.4,66.9
SEM-001,B-21,10.075,UP,01/12/2024,13:19,20.1,63.4
SEM-002,B-33,39.11,UP,01/12/2024,13:20,19.5,65.7
SEM-001,B-21,10.08,UP,01/12/2024,13:29,20.2,63.6
SEM-002,B-33,39.148,UP,01/12/2024,13:30,19.5,67.1
SEM-001,B-21,10.085,UP,01/12/2024,13:39,20.1,64.2
SEM-002,B-33,39.187,UP,01/12/2024,13:40,19.5,66.4
SEM-001,B-21,10.092,UP,01/12/2024,13:49,20.2,63.4
SEM-002,B-33,39.219,UP,01/12/2024,13:50,19.5,66.3
SEM-001,B-21,10.097,UP,01/12/2024,13:59,20.2,64.1
SEM-002,B-33,39.223,UP,01/12/2024,14:0,19.5,65.4
SEM-001,B-21,10.102,UP,01/12/2024,14:9,20.2,61.9
SEM-002,B-33,39.229,UP,01/12/2024,14:10,19.9,62.7
SEM-001,B-21,10.107,UP,01/12/2024,14:19,20.2,62.8
SEM-002,B-33,39.233,UP,01/12/2024,14:20,19.7,65.1
SEM-001,B-21,10.111,UP,01/12/2024,14:29,20.2,62.8
SEM-002,B-33,39.238,UP,01/12/2024,14:30,19.8,66.0
SEM-001,B-21,10.119,UP,01/12/2024,14:39,20.2,64.4
SEM-002,B-33,39.247,UP,01/12/2024,14:40,19.8,62.8
SEM-001,B-21,10.124,UP,01/12/2024,14:49,20.2,63.6
SEM-002,B-33,39.286,UP,01/12/2024,14:50,19.8,65.6
SEM-001,B-21,10.129,UP,01/12/2024,14:59,20.3,65.1
SEM-002,B-33,39.324,UP,01/12/2024,15:0,19.8,64.8
SEM-001,B-21,10.177,UP,01/12/2024,15:9,20.2,64.4
SEM-002,B-33,39.363,UP,01/12/2024,15:10,19.8,65.2
SEM-001,B-21,10.184,UP,01/12/2024,15:19,20.2,65.5
SEM-002,B-33,39.373,UP,01/12/2024,15:20,19.8,67.2
SEM-001,B-21,10.194,UP,01/12/2024,15:29,20.2,66.2
SEM-002,B-33,39.387,UP,01/12/2024,15:30,19.8,65.4
SEM-001,B-21,10.198,UP,01/12/2024,15:39,20.1,67.9
SEM-002,B-33,39.399,UP,01/12/2024,15:40,19.7,67.0
SEM-001,B-21,10.202,UP,01/12/2024,15:49,20.1,69.4
SEM-002,B-33,39.405,UP,01/12/2024,15:50,19.7,68.1
SEM-001,B-21,10.207,UP,01/12/2024,15:59,20.0,69.9
SEM-002,B-33,39.41,UP,01/12/2024,16:0,19.7,70.4
SEM-001,B-21,10.215,UP,01/12/2024,16:9,20.0,71.7
SEM-002,B-33,39.449,UP,01/12/2024,16:10,19.6,72.0
SEM-001,B-21,10.222,UP,01/12/2024,16:19,20.0,73.1
SEM-002,B-33,39.488,UP,01/12/2024,16:20,19.4,73.4
SEM-001,B-21,10.229,UP,01/12/2024,16:29,19.9,73.1
SEM-002,B-33,39.527,UP,01/12/2024,16:30,19.4,74.6
SEM-001,B-21,10.233,UP,01/12/2024,16:39,19.9,74.0
SEM-002,B-33,39.537,UP,01/12/2024,16:40,19.3,74.4
SEM-001,B-21,10.277,UP,01/12/2024,16:49,19.8,74.3
SEM-002,B-33,39.808,UP,01/12/2024,16:50,19.3,74.9
SEM-002,B-33,40.106,UP,01/12/2024,17:0,19.1,74.9
SEM-001,B-21,10.287,UP,01/12/2024,16:59,19.6,74.8
SEM-001,B-21,10.288,UP,01/12/2024,17:0,19.6,74.8
SEM-002,B-33,40.119,UP,01/12/2024,17:0,19.1,75.1
SEM-001,B-21,10.295,UP,01/12/2024,17:9,19.6,75.5
SEM-002,B-33,40.433,UP,01/12/2024,17:10,18.9,75.4
SEM-001,B-21,10.304,UP,01/12/2024,17:19,19.6,74.8
SEM-002,B-33,40.747,UP,01/12/2024,17:20,18.9,75.9
SEM-001,B-21,10.313,UP,01/12/2024,17:29,19.6,75.1
SEM-002,B-33,41.08,UP,01/12/2024,17:30,18.8,76.0
SEM-001,B-21,10.321,UP,01/12/2024,17:39,19.6,75.6
SEM-002,B-33,41.246,UP,01/12/2024,17:40,18.8,76.0
SEM-001,B-21,10.332,UP,01/12/2024,17:49,19.6,75.5
SEM-002,B-33,41.358,UP,01/12/2024,17:50,18.9,76.0
SEM-001,B-21,10.344,UP,01/12/2024,17:59,19.5,75.0
SEM-002,B-33,41.374,UP,01/12/2024,18:0,18.9,75.9
SEM-001,B-21,10.356,UP,01/12/2024,18:9,19.5,75.1
SEM-002,B-33,41.383,UP,01/12/2024,18:10,18.8,75.9
SEM-001,B-21,10.368,UP,01/12/2024,18:19,19.5,74.8
SEM-002,B-33,41.391,UP,01/12/2024,18:20,18.8,75.9
SEM-001,B-21,10.382,UP,01/12/2024,18:29,19.5,74.7
SEM-002,B-33,41.402,UP,01/12/2024,18:30,18.8,76.2
SEM-001,B-21,10.395,UP,01/12/2024,18:39,19.5,74.5
SEM-002,B-33,41.411,UP,01/12/2024,18:40,18.7,76.4
SEM-001,B-21,10.408,UP,01/12/2024,18:49,19.5,74.3
SEM-002,B-33,41.602,UP,01/12/2024,18:50,18.8,76.3
SEM-001,B-21,10.42,UP,01/12/2024,18:59,19.4,74.8
SEM-002,B-33,41.93999,UP,01/12/2024,19:0,18.7,76.6
SEM-001,B-21,10.434,UP,01/12/2024,19:9,19.4,74.6
SEM-002,B-33,42.278,UP,01/12/2024,19:10,18.8,76.3
SEM-001,B-21,10.447,UP,01/12/2024,19:19,19.4,74.5
SEM-002,B-33,42.593,UP,01/12/2024,19:20,18.9,76.0
SEM-001,B-21,10.461,UP,01/12/2024,19:29,19.4,74.5
SEM-002,B-33,42.813,UP,01/12/2024,19:30,18.8,76.2
SEM-001,B-21,10.474,UP,01/12/2024,19:39,19.4,74.7
SEM-002,B-33,42.841,UP,01/12/2024,19:40,18.8,76.2
SEM-001,B-21,10.486,UP,01/12/2024,19:49,19.4,74.6
SEM-002,B-33,42.9,UP,01/12/2024,19:50,18.8,75.9
SEM-001,B-21,10.501,UP,01/12/2024,19:59,19.4,74.4
SEM-002,B-33,42.908,UP,01/12/2024,20:0,18.8,75.8
SEM-001,B-21,10.516,UP,01/12/2024,20:9,19.4,74.4
SEM-002,B-33,42.941,UP,01/12/2024,20:10,18.8,75.6
SEM-001,B-21,10.539,UP,01/12/2024,20:19,19.3,74.4
SEM-002,B-33,42.985,UP,01/12/2024,20:20,18.9,75.4
SEM-001,B-21,10.553,UP,01/12/2024,20:29,19.3,74.7
SEM-002,B-33,43.029,UP,01/12/2024,20:30,18.9,75.3
SEM-001,B-21,10.567,UP,01/12/2024,20:40,19.5,74.5
SEM-002,B-33,43.05,UP,01/12/2024,20:40,19.0,75.0
SEM-001,B-21,10.579,UP,01/12/2024,20:50,19.4,74.1
SEM-002,B-33,43.058,UP,01/12/2024,20:50,19.0,74.8
SEM-001,B-21,10.591,UP,01/12/2024,21:0,19.5,74.4
SEM-002,B-33,43.068,UP,01/12/2024,21:0,18.9,75.1
SEM-001,B-21,10.602,UP,01/12/2024,21:10,19.5,74.0
SEM-002,B-33,43.14,UP,01/12/2024,21:10,18.9,75.0
SEM-001,B-21,10.615,UP,01/12/2024,21:20,19.5,74.2
SEM-002,B-33,43.149,UP,01/12/2024,21:20,18.9,75.0
SEM-001,B-21,10.628,UP,01/12/2024,21:30,19.5,73.2
SEM-002,B-33,43.179,UP,01/12/2024,21:30,18.9,74.9
SEM-001,B-21,10.638,UP,01/12/2024,21:40,19.4,73.1
SEM-002,B-33,43.224,UP,01/12/2024,21:40,19.0,74.8
SEM-001,B-21,10.649,UP,01/12/2024,21:50,19.4,72.9
SEM-002,B-33,43.27,UP,01/12/2024,21:50,19.0,74.7
SEM-001,B-21,10.662,UP,01/12/2024,22:0,19.4,72.8
SEM-002,B-33,43.306,UP,01/12/2024,22:0,19.0,74.4
SEM-001,B-21,10.674,UP,01/12/2024,22:10,19.4,72.7
SEM-002,B-33,43.332,UP,01/12/2024,22:10,19.0,74.5
SEM-001,B-21,10.684,UP,01/12/2024,22:20,19.3,72.6
SEM-002,B-33,43.349,UP,01/12/2024,22:20,19.0,74.4
SEM-001,B-21,10.694,UP,01/12/2024,22:30,19.3,72.4
SEM-002,B-33,43.36,UP,01/12/2024,22:30,19.0,74.3
SEM-001,B-21,10.724,UP,01/12/2024,22:40,19.4,73.0
SEM-002,B-33,43.42,UP,01/12/2024,22:40,19.0,74.4
SEM-001,B-21,10.775,UP,01/12/2024,22:50,19.5,72.5
SEM-002,B-33,43.472,UP,01/12/2024,22:50,19.0,74.3
SEM-001,B-21,10.784,UP,01/12/2024,23:0,19.4,72.6
SEM-002,B-33,43.598,UP,01/12/2024,23:0,18.9,74.2
SEM-001,B-21,10.791,UP,01/12/2024,23:10,19.4,71.6
SEM-002,B-33,43.653,UP,01/12/2024,23:10,19.0,74.0
SEM-001,B-21,10.797,UP,01/12/2024,23:20,19.3,71.7
SEM-002,B-33,43.699,UP,01/12/2024,23:20,18.9,74.0
SEM-001,B-21,10.803,UP,01/12/2024,23:30,19.3,71.5
SEM-002,B-33,43.718,UP,01/12/2024,23:30,18.9,73.7
SEM-001,B-21,10.81,UP,01/12/2024,23:40,19.3,71.2
SEM-002,B-33,43.728,UP,01/12/2024,23:40,18.9,73.7
SEM-002,B-33,43.738,UP,01/12/2024,23:50,18.9,73.6
SEM-001,B-21,10.816,UP,01/12/2024,23:50,19.3,71.1
SEM-001,B-21,10.82,UP,02/12/2024,0:0,19.3,71.1
SEM-002,B-33,43.776,UP,02/12/2024,0:0,18.9,73.6
SEM-001,B-21,10.829,UP,02/12/2024,0:10,19.2,70.6
SEM-002,B-33,43.824,UP,02/12/2024,0:10,18.8,73.5
SEM-002,B-33,43.871,UP,02/12/2024,0:20,18.9,73.3
SEM-001,B-21,10.838,UP,02/12/2024,0:20,19.2,70.4
SEM-002,B-33,43.915,UP,02/12/2024,0:30,18.8,73.2
SEM-001,B-21,10.844,UP,02/12/2024,0:30,19.2,70.3
SEM-002,B-33,43.929,UP,02/12/2024,0:40,18.8,72.9
SEM-001,B-21,10.849,UP,02/12/2024,0:40,19.1,70.1
SEM-002,B-33,43.935,UP,02/12/2024,0:50,18.8,72.9
SEM-001,B-21,10.855,UP,02/12/2024,0:50,19.1,69.9
SEM-002,B-33,44.018,UP,02/12/2024,1:0,18.8,72.8
SEM-001,B-21,10.86,UP,02/12/2024,1:0,19.1,69.9
SEM-002,B-33,44.024,UP,02/12/2024,1:10,18.8,72.7
SEM-001,B-21,10.866,UP,02/12/2024,1:10,19.1,69.7
SEM-002,B-33,44.043,UP,02/12/2024,1:20,18.8,72.4
SEM-001,B-21,10.871,UP,02/12/2024,1:20,19.1,69.7
SEM-002,B-33,44.086,UP,02/12/2024,1:30,18.8,72.5
SEM-001,B-21,10.875,UP,02/12/2024,1:30,19.1,69.7
SEM-002,B-33,44.128,UP,02/12/2024,1:40,18.8,72.2
SEM-001,B-21,10.882,UP,02/12/2024,1:40,19.1,69.3
SEM-002,B-33,44.166,UP,02/12/2024,1:50,18.8,72.0
SEM-001,B-21,10.888,UP,02/12/2024,1:50,19.0,69.1
SEM-002,B-33,44.171,UP,02/12/2024,2:0,18.7,72.0
SEM-001,B-21,10.892,UP,02/12/2024,2:0,19.0,69.1
SEM-002,B-33,44.178,UP,02/12/2024,2:10,18.8,71.8
SEM-001,B-21,10.897,UP,02/12/2024,2:10,18.9,68.8
SEM-002,B-33,44.185,UP,02/12/2024,2:20,18.7,71.6
SEM-001,B-21,10.902,UP,02/12/2024,2:20,18.9,68.5
SEM-002,B-33,44.191,UP,02/12/2024,2:30,18.7,71.4
SEM-001,B-21,10.908,UP,02/12/2024,2:30,18.9,68.3
SEM-002,B-33,44.204,UP,02/12/2024,2:40,18.7,71.1
SEM-001,B-21,10.913,UP,02/12/2024,2:40,18.9,68.2
SEM-002,B-33,44.247,UP,02/12/2024,2:50,18.6,71.1
SEM-001,B-21,10.919,UP,02/12/2024,2:50,18.9,67.9
SEM-002,B-33,44.29,UP,02/12/2024,3:0,18.7,70.7
SEM-001,B-21,10.923,UP,02/12/2024,3:0,18.8,67.6
SEM-002,B-33,44.403,UP,02/12/2024,3:10,18.6,70.5
SEM-001,B-21,10.93,UP,02/12/2024,3:10,18.8,67.3
SEM-002,B-33,44.424,UP,02/12/2024,3:20,18.6,70.3
SEM-001,B-21,10.935,UP,02/12/2024,3:20,18.8,66.9
SEM-002,B-33,44.441,UP,02/12/2024,3:30,18.6,70.1
SEM-001,B-21,10.939,UP,02/12/2024,3:30,18.7,66.8
SEM-002,B-33,44.484,UP,02/12/2024,3:40,18.6,70.2
SEM-001,B-21,10.944,UP,02/12/2024,3:40,18.6,66.5
SEM-002,B-33,44.528,UP,02/12/2024,3:50,18.6,69.6
SEM-001,B-21,10.95,UP,02/12/2024,3:50,18.6,66.5
SEM-002,B-33,44.572,UP,02/12/2024,4:0,18.6,69.5
SEM-001,B-21,10.955,UP,02/12/2024,4:0,18.6,66.3
SEM-002,B-33,44.616,UP,02/12/2024,4:10,18.6,69.9
SEM-001,B-21,10.961,UP,02/12/2024,4:10,18.6,66.1
SEM-002,B-33,44.632,UP,02/12/2024,4:20,18.6,69.1
SEM-001,B-21,10.966,UP,02/12/2024,4:20,18.5,65.8
SEM-002,B-33,44.639,UP,02/12/2024,4:30,18.5,69.5
SEM-001,B-21,10.97,UP,02/12/2024,4:30,18.5,65.7
SEM-002,B-33,44.645,UP,02/12/2024,4:40,18.5,68.9
SEM-001,B-21,10.977,UP,02/12/2024,4:40,18.5,65.6
SEM-002,B-33,44.651,UP,02/12/2024,4:50,18.5,68.8
SEM-001,B-21,10.982,UP,02/12/2024,4:50,18.4,65.3
SEM-002,B-33,44.658,UP,02/12/2024,5:0,18.5,68.8
SEM-001,B-21,10.987,UP,02/12/2024,5:0,18.4,65.1
SEM-002,B-33,44.663,UP,02/12/2024,5:10,18.4,68.5
SEM-001,B-21,10.992,UP,02/12/2024,5:10,18.4,65.0
SEM-002,B-33,44.77,UP,02/12/2024,5:20,18.4,68.8
SEM-001,B-21,10.997,UP,02/12/2024,5:20,18.3,65.2
SEM-002,B-33,44.812,UP,02/12/2024,5:30,18.4,68.5
SEM-001,B-21,11.003,UP,02/12/2024,5:30,18.4,65.1
SEM-002,B-33,44.853,UP,02/12/2024,5:40,18.4,68.3
SEM-001,B-21,11.007,UP,02/12/2024,5:40,18.4,65.0
SEM-002,B-33,44.873,UP,02/12/2024,5:50,18.4,68.3
SEM-001,B-21,11.013,UP,02/12/2024,5:50,18.3,64.8
SEM-002,B-33,44.879,UP,02/12/2024,6:0,18.3,68.4
SEM-001,B-21,11.018,UP,02/12/2024,6:0,18.2,64.6
SEM-002,B-33,44.884,UP,02/12/2024,6:10,18.3,68.2
SEM-001,B-21,11.024,UP,02/12/2024,6:10,18.2,64.5
SEM-002,B-33,44.891,UP,02/12/2024,6:20,18.3,67.8
SEM-001,B-21,11.03,UP,02/12/2024,6:20,18.2,64.2
SEM-002,B-33,44.897,UP,02/12/2024,6:30,18.3,67.5
SEM-001,B-21,11.035,UP,02/12/2024,6:30,18.2,64.1
SEM-002,B-33,44.904,UP,02/12/2024,6:40,18.2,67.8
SEM-001,B-21,11.038,UP,02/12/2024,6:40,18.1,64.1
SEM-002,B-33,44.943,UP,02/12/2024,6:50,18.2,67.5
SEM-001,B-21,11.043,UP,02/12/2024,6:50,18.2,64.0
SEM-002,B-33,44.983,UP,02/12/2024,7:0,18.2,67.7
SEM-001,B-21,11.05,UP,02/12/2024,7:0,18.1,64.0
SEM-002,B-33,45.023,UP,02/12/2024,7:10,18.2,67.2
SEM-001,B-21,11.056,UP,02/12/2024,7:10,18.0,64.0
SEM-002,B-33,45.1,UP,02/12/2024,7:20,18.2,67.2
SEM-001,B-21,11.06,UP,02/12/2024,7:20,18.0,64.0
SEM-002,B-33,45.106,UP,02/12/2024,7:30,18.1,67.2
SEM-001,B-21,11.065,UP,02/12/2024,7:30,18.0,64.3
SEM-002,B-33,45.112,UP,02/12/2024,7:40,18.0,67.8
SEM-001,B-21,11.08,UP,02/12/2024,7:40,18.0,64.8
SEM-002,B-33,45.118,UP,02/12/2024,7:50,18.0,67.7
SEM-001,B-21,11.206,UP,02/12/2024,7:50,18.0,65.1
SEM-002,B-33,45.126,UP,02/12/2024,8:0,18.1,67.8
SEM-001,B-21,11.337,UP,02/12/2024,8:0,18.2,65.7
SEM-002,B-33,45.143,UP,02/12/2024,8:10,17.7,68.2
SEM-001,B-21,11.415,UP,02/12/2024,8:10,18.2,66.1
SEM-002,B-33,45.182,UP,02/12/2024,8:20,17.8,68.5
SEM-001,B-21,11.422,UP,02/12/2024,8:20,18.2,66.9
SEM-002,B-33,45.224,UP,02/12/2024,8:30,17.7,69.7
SEM-001,B-21,11.427,UP,02/12/2024,8:30,18.2,67.9
SEM-002,B-33,45.271,UP,02/12/2024,8:40,17.7,71.7
SEM-001,B-21,11.548,UP,02/12/2024,8:40,18.2,68.7
SEM-002,B-33,45.29,UP,02/12/2024,8:50,17.8,72.4
SEM-001,B-21,11.673,UP,02/12/2024,8:50,18.3,69.5
SEM-002,B-33,45.306,UP,02/12/2024,9:0,17.9,72.5
SEM-001,B-21,11.774,UP,02/12/2024,9:0,18.2,70.9
SEM-002,B-33,45.318,UP,02/12/2024,9:10,17.9,72.8
SEM-001,B-21,11.789,UP,02/12/2024,9:11,17.8,75.3
SEM-002,B-33,45.331,UP,02/12/2024,9:20,18.0,72.9
SEM-001,B-21,11.811,UP,02/12/2024,9:21,17.7,76.2
SEM-002,B-33,45.343,UP,02/12/2024,9:30,18.1,73.1
SEM-001,B-21,11.822,UP,02/12/2024,9:31,18.3,74.1
SEM-002,B-33,45.357,UP,02/12/2024,9:40,18.1,73.8
SEM-001,B-21,11.837,UP,02/12/2024,9:41,18.5,73.7
SEM-002,B-33,45.396,UP,02/12/2024,9:50,18.2,73.7
SEM-001,B-21,11.845,UP,02/12/2024,9:51,18.6,74.2
SEM-003,B-33,3.026000023,UP,02/12/2024,9:59,,
SEM-002,B-33,45.431,UP,02/12/2024,10:1,18.2,73.4
SEM-001,B-21,11.854,UP,02/12/2024,10:1,18.7,74.9
SEM-003,B-33,3.026000023,UP,02/12/2024,10:1,,
SEM-002,B-33,45.466,UP,02/12/2024,10:11,18.2,73.2
SEM-001,B-21,11.863,UP,02/12/2024,10:11,18.7,74.6
SEM-002,B-33,45.472,UP,02/12/2024,10:21,18.2,73.1
SEM-001,B-21,11.869,UP,02/12/2024,10:21,18.8,74.6
SEM-002,B-33,45.476,UP,02/12/2024,10:31,18.3,73.1
SEM-001,B-21,11.876,UP,02/12/2024,10:31,18.8,75.1
SEM-002,B-33,45.48,UP,02/12/2024,10:41,18.2,73.5
SEM-001,B-21,11.882,UP,02/12/2024,10:41,18.9,74.4
SEM-002,B-33,45.485,UP,02/12/2024,10:51,18.3,73.2
SEM-001,B-21,11.888,UP,02/12/2024,10:51,19.0,72.3
SEM-002,B-33,45.489,UP,02/12/2024,11:1,18.3,73.0
SEM-001,B-21,11.897,UP,02/12/2024,11:1,19.0,72.0
SEM-002,B-33,45.504,UP,02/12/2024,11:11,18.3,73.0
SEM-001,B-21,11.908,UP,02/12/2024,11:11,19.0,72.0
SEM-002,B-33,45.542,UP,02/12/2024,11:21,18.3,73.0
SEM-001,B-21,11.917,UP,02/12/2024,11:21,19.2,71.3
SEM-002,B-33,45.579,UP,02/12/2024,11:31,18.3,73.1
SEM-001,B-21,11.925,UP,02/12/2024,11:31,19.2,71.0
SEM-002,B-33,45.608,UP,02/12/2024,11:41,18.3,73.0
SEM-001,B-21,11.933,UP,02/12/2024,11:41,19.4,69.7
SEM-002,B-33,45.613,UP,02/12/2024,11:51,18.3,72.9
SEM-001,B-21,11.941,UP,02/12/2024,11:51,19.6,69.0
SEM-002,B-33,45.617,UP,02/12/2024,12:1,18.3,72.8
SEM-001,B-21,11.951,UP,02/12/2024,12:1,19.6,69.0
SEM-002,B-33,45.621,UP,02/12/2024,12:11,18.3,73.0
SEM-001,B-21,11.955,UP,02/12/2024,12:11,19.7,68.9
SEM-002,B-33,45.626,UP,02/12/2024,12:21,18.3,72.8
SEM-001,B-21,11.962,UP,02/12/2024,12:21,19.8,67.9
SEM-002,B-33,45.63,UP,02/12/2024,12:31,18.3,73.0
SEM-001,B-21,11.97,UP,02/12/2024,12:31,19.8,68.5
SEM-002,B-33,45.661,UP,02/12/2024,12:41,18.3,73.0
SEM-001,B-21,11.974,UP,02/12/2024,12:41,19.9,68.1
SEM-002,B-33,45.698,UP,02/12/2024,12:51,18.3,72.7
SEM-001,B-21,11.982,UP,02/12/2024,12:51,20.2,66.6
SEM-002,B-33,45.735,UP,02/12/2024,13:1,18.3,72.4
SEM-001,B-21,12.032,UP,02/12/2024,13:1,20.2,65.8
SEM-002,B-33,45.758,UP,02/12/2024,13:11,18.3,72.5
SEM-001,B-21,12.117,UP,02/12/2024,13:11,20.1,65.5
SEM-002,B-33,45.763,UP,02/12/2024,13:21,18.4,71.8
