Id,Home Number,Reading,Status,Date,Time,Temperature,Humidity
SEM-003,B-33,359.896,UP,01/02/2025,12:19,19.7,55.1
SEM-001,B-21,155.246,UP,01/02/2025,12:27,17.9,61.4
SEM-003,B-33,359.935,UP,01/02/2025,12:29,20.0,55.8
SEM-001,B-21,155.249,UP,01/02/2025,12:37,17.9,61.3
SEM-003,B-33,359.964,UP,01/02/2025,12:39,20.0,55.5
SEM-001,B-21,155.252,UP,01/02/2025,12:47,18.0,61.2
SEM-003,B-33,359.995,UP,01/02/2025,12:49,20.0,55.2
SEM-001,B-21,155.255,UP,01/02/2025,12:57,18.0,61.3
SEM-003,B-33,360.006,UP,01/02/2025,12:59,20.3,53.9
SEM-001,B-21,155.261,UP,01/02/2025,13:7,18.0,61.2
SEM-003,B-33,360.013,UP,01/02/2025,13:9,20.2,54.1
SEM-001,B-21,155.263,UP,01/02/2025,13:17,18.0,60.9
SEM-003,B-33,360.034,UP,01/02/2025,13:19,20.2,53.7
SEM-001,B-21,155.267,UP,01/02/2025,13:27,18.0,60.6
SEM-003,B-33,360.06,UP,01/02/2025,13:29,20.4,52.5
SEM-001,B-21,155.269,UP,01/02/2025,13:37,18.0,60.6
SEM-003,B-33,360.102,UP,01/02/2025,13:39,20.5,51.5
SEM-001,B-21,155.275,UP,01/02/2025,13:47,18.0,60.2
SEM-003,B-33,360.133,UP,01/02/2025,13:49,20.5,51.0
SEM-001,B-21,155.279,UP,01/02/2025,13:57,18.0,59.5
SEM-003,B-33,360.16,UP,01/02/2025,13:59,20.5,50.2
SEM-001,B-21,155.282,UP,01/02/2025,14:7,18.0,59.0
SEM-003,B-33,360.169,UP,01/02/2025,14:9,20.6,48.7
SEM-001,B-21,155.285,UP,01/02/2025,14:17,18.0,58.5
SEM-003,B-33,360.175,UP,01/02/2025,14:19,20.7,47.4
SEM-001,B-21,155.288,UP,01/02/2025,14:27,18.1,57.9
SEM-003,B-33,360.181,UP,01/02/2025,14:29,20.8,47.1
SEM-001,B-21,155.294,UP,01/02/2025,14:37,18.1,57.1
SEM-003,B-33,360.186,UP,01/02/2025,14:39,20.6,46.6
SEM-001,B-21,155.297,UP,01/02/2025,14:47,18.1,56.5
SEM-003,B-33,360.193,UP,01/02/2025,14:49,20.4,47.3
SEM-001,B-21,155.3,UP,01/02/2025,14:57,18.1,55.8
SEM-003,B-33,360.212,UP,01/02/2025,14:59,20.4,46.5
SEM-001,B-21,155.302,UP,01/02/2025,15:7,18.0,55.8
SEM-003,B-33,360.24,UP,01/02/2025,15:9,20.4,46.3
SEM-001,B-21,155.308,UP,01/02/2025,15:17,18.1,55.2
SEM-003,B-33,360.268,UP,01/02/2025,15:19,20.4,46.6
SEM-001,B-21,155.311,UP,01/02/2025,15:27,18.1,55.2
SEM-003,B-33,360.288,UP,01/02/2025,15:29,20.5,45.2
SEM-001,B-21,155.315,UP,01/02/2025,15:37,18.1,54.7
SEM-003,B-33,360.295,UP,01/02/2025,15:39,20.4,45.2
SEM-001,B-21,155.317,UP,01/02/2025,15:47,18.1,54.9
SEM-003,B-33,360.301,UP,01/02/2025,15:49,20.5,45.2
SEM-001,B-21,155.321,UP,01/02/2025,15:57,18.2,54.4
SEM-003,B-33,360.308,UP,01/02/2025,15:59,20.4,45.3
SEM-001,B-21,155.327,UP,01/02/2025,16:7,18.2,54.1
SEM-003,B-33,360.314,UP,01/02/2025,16:9,20.5,46.5
SEM-001,B-21,155.33,UP,01/02/2025,16:17,18.2,53.8
SEM-003,B-33,360.332,UP,01/02/2025,16:19,20.5,45.6
SEM-001,B-21,155.333,UP,01/02/2025,16:27,18.2,54.0
SEM-003,B-33,360.362,UP,01/02/2025,16:29,20.4,48.2
SEM-001,B-21,155.335,UP,01/02/2025,16:37,18.3,54.3
SEM-003,B-33,360.394,UP,01/02/2025,16:39,20.3,48.4
SEM-001,B-21,155.342,UP,01/02/2025,16:47,18.4,54.7
SEM-003,B-33,360.426,UP,01/02/2025,16:49,20.4,49.2
SEM-001,B-21,155.344,UP,01/02/2025,16:57,18.4,55.2
SEM-003,B-33,360.438,UP,01/02/2025,16:59,20.3,51.3
SEM-003,B-33,360.439,UP,01/02/2025,17:0,20.3,51.5
SEM-001,B-21,155.346,UP,01/02/2025,17:0,18.4,55.2
SEM-001,B-21,155.348,UP,01/02/2025,17:7,18.4,55.9
SEM-003,B-33,360.452,UP,01/02/2025,17:9,20.2,54.0
SEM-001,B-21,155.35,UP,01/02/2025,17:17,18.5,56.6
SEM-003,B-33,360.467,UP,01/02/2025,17:19,20.3,55.2
SEM-001,B-21,155.355,UP,01/02/2025,17:27,18.4,57.4
SEM-003,B-33,360.481,UP,01/02/2025,17:29,20.2,56.2
SEM-001,B-21,155.36,UP,01/02/2025,17:37,18.4,58.1
SEM-003,B-33,360.498,UP,01/02/2025,17:39,20.0,57.5
SEM-001,B-21,155.363,UP,01/02/2025,17:47,18.4,59.0
SEM-003,B-33,360.532,UP,01/02/2025,17:49,19.9,59.7
SEM-001,B-21,155.366,UP,01/02/2025,17:57,18.4,59.6
SEM-003,B-33,360.567,UP,01/02/2025,17:59,19.8,60.8
SEM-001,B-21,155.368,UP,01/02/2025,18:7,18.3,60.1
SEM-003,B-33,360.601,UP,01/02/2025,18:9,19.7,61.2
SEM-001,B-21,155.375,UP,01/02/2025,18:17,18.4,60.3
SEM-003,B-33,360.614,UP,01/02/2025,18:19,19.6,61.8
SEM-001,B-21,155.378,UP,01/02/2025,18:27,18.3,60.9
SEM-003,B-33,360.628,UP,01/02/2025,18:29,19.5,62.1
SEM-003,B-33,360.633,UP,01/02/2025,18:35,18.9,63.9
SEM-001,B-21,155.38,UP,01/02/2025,18:33,17.8,62.4
SEM-003,B-33,360.646,UP,01/02/2025,18:44,19.3,63.0
SEM-001,B-21,155.382,UP,01/02/2025,18:42,18.1,61.6
SEM-001,B-21,155.385,UP,01/02/2025,18:52,18.3,61.7
SEM-003,B-33,360.66,UP,01/02/2025,18:54,19.3,63.3
SEM-001,B-21,155.392,UP,01/02/2025,19:2,18.4,61.8
SEM-003,B-33,360.69,UP,01/02/2025,19:4,19.2,64.3
SEM-001,B-21,155.395,UP,01/02/2025,19:12,18.3,62.0
SEM-003,B-33,360.725,UP,01/02/2025,19:14,19.4,62.6
SEM-001,B-21,155.398,UP,01/02/2025,19:22,18.4,62.1
SEM-003,B-33,360.819,UP,01/02/2025,19:24,19.5,61.4
SEM-001,B-21,155.4,UP,01/02/2025,19:32,18.4,62.4
SEM-003,B-33,360.859,UP,01/02/2025,19:34,19.4,62.7
SEM-001,B-21,155.406,UP,01/02/2025,19:42,18.4,62.6
SEM-003,B-33,360.874,UP,01/02/2025,19:44,19.3,63.0
SEM-001,B-21,155.409,UP,01/02/2025,19:52,18.4,62.5
SEM-003,B-33,360.89,UP,01/02/2025,19:54,19.4,63.0
SEM-001,B-21,155.413,UP,01/02/2025,20:2,18.5,62.8
SEM-003,B-33,360.907,UP,01/02/2025,20:4,19.4,63.8
SEM-001,B-21,155.415,UP,01/02/2025,20:12,18.5,63.0
SEM-003,B-33,360.943,UP,01/02/2025,20:14,19.3,64.6
SEM-001,B-21,155.419,UP,01/02/2025,20:22,18.5,63.3
SEM-003,B-33,360.992,UP,01/02/2025,20:24,19.4,64.5
SEM-001,B-21,155.425,UP,01/02/2025,20:32,18.5,63.2
SEM-003,B-33,361.052,UP,01/02/2025,20:34,19.5,64.6
SEM-001,B-21,155.428,UP,01/02/2025,20:42,18.5,63.3
SEM-003,B-33,361.112,UP,01/02/2025,20:44,19.5,65.1
SEM-001,B-21,155.431,UP,01/02/2025,20:52,18.6,63.4
SEM-003,B-33,361.173,UP,01/02/2025,20:54,19.5,65.5
SEM-001,B-21,155.434,UP,01/02/2025,21:2,18.6,63.5
SEM-003,B-33,361.213,UP,01/02/2025,21:4,19.5,65.6
SEM-001,B-21,155.44,UP,01/02/2025,21:12,18.6,63.3
SEM-003,B-33,361.254,UP,01/02/2025,21:14,19.5,65.9
SEM-001,B-21,155.444,UP,01/02/2025,21:22,18.6,64.0
SEM-003,B-33,361.294,UP,01/02/2025,21:24,19.4,66.3
SEM-001,B-21,155.446,UP,01/02/2025,21:32,18.6,63.3
SEM-003,B-33,361.334,UP,01/02/2025,21:34,19.4,66.6
SEM-001,B-21,155.449,UP,01/02/2025,21:42,18.7,63.1
SEM-003,B-33,361.374,UP,01/02/2025,21:44,19.4,67.1
SEM-001,B-21,155.454,UP,01/02/2025,21:52,18.6,63.3
SEM-003,B-33,361.434,UP,01/02/2025,21:54,19.4,67.2
SEM-001,B-21,155.459,UP,01/02/2025,22:2,18.7,63.5
SEM-003,B-33,361.494,UP,01/02/2025,22:4,19.4,67.3
SEM-001,B-21,155.462,UP,01/02/2025,22:12,18.7,63.7
SEM-003,B-33,361.552,UP,01/02/2025,22:14,19.4,67.3
SEM-001,B-21,155.464,UP,01/02/2025,22:22,18.6,64.0
SEM-003,B-33,361.586,UP,01/02/2025,22:24,19.4,67.4
SEM-001,B-21,155.468,UP,01/02/2025,22:32,18.6,64.3
SEM-003,B-33,361.611,UP,01/02/2025,22:34,19.4,67.9
SEM-001,B-21,155.474,UP,01/02/2025,22:42,18.6,64.6
SEM-003,B-33,361.798,UP,01/02/2025,22:44,19.3,67.8
SEM-001,B-21,155.478,UP,01/02/2025,22:52,18.6,64.6
SEM-003,B-33,361.994,UP,01/02/2025,22:54,19.3,67.8
SEM-001,B-21,155.48,UP,01/02/2025,23:2,18.6,64.9
SEM-003,B-33,362.003,UP,01/02/2025,23:4,19.3,68.2
SEM-001,B-21,155.483,UP,01/02/2025,23:12,18.6,64.9
SEM-003,B-33,362.021,UP,01/02/2025,23:14,19.3,68.2
SEM-001,B-21,155.489,UP,01/02/2025,23:22,18.7,65.2
SEM-003,B-33,362.051,UP,01/02/2025,23:24,19.3,68.0
SEM-001,B-21,155.493,UP,01/02/2025,23:32,18.6,65.2
SEM-003,B-33,362.083,UP,01/02/2025,23:34,19.3,68.1
SEM-003,B-33,362.082,UP,01/02/2025,23:34,19.3,68.1
SEM-001,B-21,155.496,UP,01/02/2025,23:42,18.6,65.3
SEM-003,B-33,362.11,UP,01/02/2025,23:44,19.3,68.0
SEM-001,B-21,155.498,UP,01/02/2025,23:52,18.7,65.2
SEM-003,B-33,362.119,UP,01/02/2025,23:54,19.3,67.8
SEM-001,B-21,155.503,UP,02/02/2025,0:2,18.6,65.5
SEM-003,B-33,362.129,UP,02/02/2025,0:4,19.3,68.0
SEM-001,B-21,155.509,UP,02/02/2025,0:12,18.6,65.5
SEM-003,B-33,362.138,UP,02/02/2025,0:14,19.2,68.0
SEM-001,B-21,155.512,UP,02/02/2025,0:22,18.6,65.8
SEM-003,B-33,362.145,UP,02/02/2025,0:24,19.2,68.2
SEM-001,B-21,155.514,UP,02/02/2025,0:32,18.6,65.8
SEM-003,B-33,362.152,UP,02/02/2025,0:34,19.2,68.2
SEM-001,B-21,155.517,UP,02/02/2025,0:42,18.7,65.7
SEM-003,B-33,362.174,UP,02/02/2025,0:44,19.2,68.0
SEM-001,B-21,155.525,UP,02/02/2025,0:52,18.7,65.7
SEM-003,B-33,362.2,UP,02/02/2025,0:54,19.2,67.9
SEM-001,B-21,155.528,UP,02/02/2025,1:2,18.7,65.8
SEM-003,B-33,362.228,UP,02/02/2025,1:4,19.2,67.7
SEM-001,B-21,155.53,UP,02/02/2025,1:12,18.7,65.7
SEM-003,B-33,362.24,UP,02/02/2025,1:14,19.2,67.5
SEM-001,B-21,155.533,UP,02/02/2025,1:22,18.7,65.6
SEM-003,B-33,362.246,UP,02/02/2025,1:24,19.2,67.6
SEM-001,B-21,155.538,UP,02/02/2025,1:33,18.7,65.5
SEM-003,B-33,362.251,UP,02/02/2025,1:34,19.2,67.6
SEM-001,B-21,155.543,UP,02/02/2025,1:43,18.7,65.3
SEM-003,B-33,362.255,UP,02/02/2025,1:45,19.1,67.4
SEM-001,B-21,155.546,UP,02/02/2025,1:53,18.7,65.3
SEM-003,B-33,362.26,UP,02/02/2025,1:55,19.2,67.0
SEM-001,B-21,155.549,UP,02/02/2025,2:3,18.7,65.1
SEM-003,B-33,362.271,UP,02/02/2025,2:5,19.1,66.7
SEM-001,B-21,155.553,UP,02/02/2025,2:13,18.6,64.8
SEM-003,B-33,362.296,UP,02/02/2025,2:15,19.1,66.5
SEM-001,B-21,155.559,UP,02/02/2025,2:23,18.6,64.5
SEM-003,B-33,362.322,UP,02/02/2025,2:25,19.1,66.1
SEM-001,B-21,155.562,UP,02/02/2025,2:33,18.6,64.4
SEM-003,B-33,362.344,UP,02/02/2025,2:35,19.1,65.8
SEM-001,B-21,155.565,UP,02/02/2025,2:43,18.6,64.4
SEM-003,B-33,362.348,UP,02/02/2025,2:45,19.1,65.8
SEM-001,B-21,155.567,UP,02/02/2025,2:53,18.6,64.1
SEM-003,B-33,362.352,UP,02/02/2025,2:55,19.1,65.6
SEM-001,B-21,155.574,UP,02/02/2025,3:3,18.6,64.0
SEM-003,B-33,362.356,UP,02/02/2025,3:5,19.1,65.5
SEM-001,B-21,155.578,UP,02/02/2025,3:13,18.6,63.8
SEM-003,B-33,362.36,UP,02/02/2025,3:15,19.1,65.2
SEM-001,B-21,155.581,UP,02/02/2025,3:23,18.5,63.8
SEM-003,B-33,362.363,UP,02/02/2025,3:25,19.1,65.1
SEM-001,B-21,155.584,UP,02/02/2025,3:33,18.5,63.6
SEM-003,B-33,362.384,UP,02/02/2025,3:35,19.0,65.0
SEM-001,B-21,155.588,UP,02/02/2025,3:43,18.4,63.7
SEM-003,B-33,362.409,UP,02/02/2025,3:45,19.0,64.9
SEM-001,B-21,155.594,UP,02/02/2025,3:53,18.5,63.6
SEM-003,B-33,362.435,UP,02/02/2025,3:55,19.0,64.8
SEM-001,B-21,155.597,UP,02/02/2025,4:3,18.5,63.5
SEM-003,B-33,362.447,UP,02/02/2025,4:5,19.1,64.7
SEM-001,B-21,155.599,UP,02/02/2025,4:13,18.5,63.3
SEM-003,B-33,362.451,UP,02/02/2025,4:15,19.0,64.6
SEM-001,B-21,155.603,UP,02/02/2025,4:23,18.4,63.2
SEM-003,B-33,362.455,UP,02/02/2025,4:25,18.9,64.7
SEM-001,B-21,155.609,UP,02/02/2025,4:33,18.4,63.2
SEM-003,B-33,362.458,UP,02/02/2025,4:35,18.9,64.6
SEM-001,B-21,155.612,UP,02/02/2025,4:43,18.4,63.1
SEM-003,B-33,362.462,UP,02/02/2025,4:45,19.0,64.4
SEM-001,B-21,155.616,UP,02/02/2025,4:53,18.4,63.2
SEM-003,B-33,362.47,UP,02/02/2025,4:55,18.9,64.3
SEM-001,B-21,155.619,UP,02/02/2025,5:3,18.4,63.2
SEM-003,B-33,362.494,UP,02/02/2025,5:5,18.9,64.7
SEM-001,B-21,155.623,UP,02/02/2025,5:13,18.4,63.2
SEM-003,B-33,362.52,UP,02/02/2025,5:15,18.9,64.6
SEM-001,B-21,155.628,UP,02/02/2025,5:23,18.4,63.2
SEM-003,B-33,362.544,UP,02/02/2025,5:25,18.9,64.4
SEM-001,B-21,155.631,UP,02/02/2025,5:33,18.3,63.5
SEM-003,B-33,362.547,UP,02/02/2025,5:35,18.9,64.6
SEM-001,B-21,155.634,UP,02/02/2025,5:43,18.3,63.7
SEM-003,B-33,362.551,UP,02/02/2025,5:45,18.8,64.8
SEM-001,B-21,155.637,UP,02/02/2025,5:53,18.3,63.7
SEM-003,B-33,362.555,UP,02/02/2025,5:55,18.8,64.8
SEM-001,B-21,155.644,UP,02/02/2025,6:3,18.3,64.0
SEM-003,B-33,362.559,UP,02/02/2025,6:5,18.8,64.6
SEM-001,B-21,155.647,UP,02/02/2025,6:13,18.3,64.6
SEM-003,B-33,362.563,UP,02/02/2025,6:15,18.8,64.5
SEM-001,B-21,155.65,UP,02/02/2025,6:23,18.3,64.2
SEM-003,B-33,362.578,UP,02/02/2025,6:25,18.7,64.5
SEM-001,B-21,155.652,UP,02/02/2025,6:33,18.3,63.9
SEM-003,B-33,362.602,UP,02/02/2025,6:35,18.8,64.5
SEM-001,B-21,155.657,UP,02/02/2025,6:43,18.3,63.8
SEM-003,B-33,362.62,UP,02/02/2025,6:45,18.7,64.7
SEM-001,B-21,155.663,UP,02/02/2025,6:53,18.3,63.8
SEM-003,B-33,362.646,UP,02/02/2025,6:55,18.7,64.5
SEM-001,B-21,155.666,UP,02/02/2025,7:3,18.2,63.5
SEM-003,B-33,362.671,UP,02/02/2025,7:5,18.7,64.2
SEM-001,B-21,155.668,UP,02/02/2025,7:13,18.2,63.8
SEM-003,B-33,362.696,UP,02/02/2025,7:15,,
SEM-001,B-21,155.671,UP,02/02/2025,7:23,18.2,64.0
SEM-003,B-33,362.722,UP,02/02/2025,7:25,18.8,64.4
SEM-001,B-21,155.677,UP,02/02/2025,7:33,18.2,64.7
SEM-003,B-33,362.735,UP,02/02/2025,7:35,18.7,64.4
SEM-001,B-21,155.681,UP,02/02/2025,7:43,18.1,65.2
SEM-003,B-33,362.739,UP,02/02/2025,7:45,18.7,64.6
SEM-001,B-21,155.684,UP,02/02/2025,7:53,18.1,65.4
SEM-003,B-33,362.742,UP,02/02/2025,7:55,18.7,64.7
SEM-001,B-21,155.686,UP,02/02/2025,8:3,18.0,65.4
SEM-003,B-33,362.746,UP,02/02/2025,8:5,18.6,64.9
SEM-001,B-21,155.69,UP,02/02/2025,8:13,18.0,65.4
SEM-003,B-33,362.75,UP,02/02/2025,8:15,18.5,65.1
SEM-001,B-21,155.696,UP,02/02/2025,8:23,18.0,65.3
SEM-003,B-33,362.763,UP,02/02/2025,8:25,18.5,65.1
SEM-001,B-21,155.699,UP,02/02/2025,8:33,18.0,65.3
SEM-003,B-33,362.786,UP,02/02/2025,8:35,18.6,65.1
SEM-001,B-21,155.701,UP,02/02/2025,8:43,18.0,65.4
SEM-003,B-33,362.81,UP,02/02/2025,8:45,18.5,65.2
SEM-001,B-21,155.704,UP,02/02/2025,8:53,17.9,65.6
SEM-003,B-33,362.833,UP,02/02/2025,8:55,18.5,65.3
SEM-001,B-21,155.71,UP,02/02/2025,9:3,17.9,65.5
SEM-003,B-33,362.837,UP,02/02/2025,9:5,18.5,65.4
SEM-001,B-21,155.714,UP,02/02/2025,9:13,17.9,65.7
SEM-003,B-33,362.84,UP,02/02/2025,9:15,18.5,65.6
SEM-001,B-21,155.716,UP,02/02/2025,9:23,17.9,65.6
SEM-003,B-33,362.844,UP,02/02/2025,9:25,18.5,65.7
SEM-001,B-21,155.718,UP,02/02/2025,9:33,17.9,65.6
SEM-003,B-33,362.848,UP,02/02/2025,9:35,18.4,65.6
SEM-001,B-21,155.723,UP,02/02/2025,9:43,17.9,65.5
SEM-003,B-33,362.999,UP,02/02/2025,9:45,18.4,65.9
SEM-001,B-21,155.729,UP,02/02/2025,9:53,17.9,65.5
SEM-003,B-33,363.321,UP,02/02/2025,9:55,18.5,66.0
SEM-001,B-21,155.731,UP,02/02/2025,10:3,17.9,65.6
SEM-003,B-33,363.661,UP,02/02/2025,10:5,18.5,66.3
SEM-001,B-21,155.734,UP,02/02/2025,10:13,17.9,65.8
SEM-003,B-33,364.007,UP,02/02/2025,10:15,18.6,66.3
SEM-001,B-21,155.736,UP,02/02/2025,10:23,18.0,65.5
SEM-003,B-33,364.234,UP,02/02/2025,10:25,17.9,67.9
SEM-001,B-21,155.742,UP,02/02/2025,10:33,18.0,65.8
SEM-003,B-33,364.287,UP,02/02/2025,10:35,18.3,67.8
SEM-001,B-21,155.746,UP,02/02/2025,10:43,18.1,65.9
SEM-003,B-33,364.353,UP,02/02/2025,10:45,18.0,68.4
SEM-001,B-21,155.749,UP,02/02/2025,10:53,18.0,65.6
SEM-003,B-33,364.471,UP,02/02/2025,10:55,18.2,68.2
SEM-001,B-21,155.751,UP,02/02/2025,11:3,18.1,65.5
SEM-003,B-33,364.483,UP,02/02/2025,11:5,18.3,68.2
SEM-001,B-21,155.755,UP,02/02/2025,11:13,18.0,65.5
SEM-003,B-33,364.541,UP,02/02/2025,11:15,18.5,68.6
SEM-001,B-21,155.761,UP,02/02/2025,11:23,18.1,65.9
SEM-003,B-33,364.885,UP,02/02/2025,11:25,18.6,68.3
SEM-001,B-21,155.764,UP,02/02/2025,11:33,18.1,65.9
SEM-003,B-33,365.239,UP,02/02/2025,11:35,18.7,69.2
SEM-001,B-21,155.766,UP,02/02/2025,11:43,18.1,66.0
SEM-003,B-33,365.596,UP,02/02/2025,11:45,18.7,68.7
SEM-001,B-21,155.769,UP,02/02/2025,11:53,18.1,65.9
SEM-003,B-33,365.837,UP,02/02/2025,11:55,18.9,69.0
SEM-001,B-21,155.776,UP,02/02/2025,12:3,18.2,66.0
SEM-003,B-33,365.921,UP,02/02/2025,12:5,19.1,69.3
SEM-001,B-21,155.779,UP,02/02/2025,12:13,18.3,66.0
SEM-003,B-33,365.936,UP,02/02/2025,12:15,19.1,68.1
SEM-001,B-21,155.781,UP,02/02/2025,12:23,18.3,66.3
SEM-003,B-33,366.016,UP,02/02/2025,12:25,19.3,68.2
SEM-001,B-21,155.784,UP,02/02/2025,12:33,18.3,66.5
SEM-003,B-33,366.048,UP,02/02/2025,12:35,19.5,67.4
SEM-001,B-21,155.79,UP,02/02/2025,12:43,18.3,66.7
SEM-003,B-33,366.096,UP,02/02/2025,12:45,19.6,67.9
SEM-001,B-21,155.794,UP,02/02/2025,12:53,18.3,66.8
SEM-003,B-33,366.149,UP,02/02/2025,12:55,19.7,68.0
SEM-001,B-21,155.797,UP,02/02/2025,13:3,18.3,67.2
SEM-003,B-33,366.202,UP,02/02/2025,13:5,19.8,68.4
